7;HINDU;1379;0.8793;0.097;0.064;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/aap-lodges-complaint-against-naidu/article5869925.ece
16;HINDU;3219;0.99;0.152;0.081;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-otherstates/bjp-promises-to-expel-all-illegal-migrants-from-assam/article5870039.ece
0;HINDU;917;0.7269;0.063;0.023;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/rain-brings-relief-to-farmers/article5913466.ece
6;TIMESOFINDIA;565;0.7783;0.119;0.047;2;3;-1;http://timesofindia.indiatimes.com//city/goa/No-repayment-holiday-for-borrowers-RBI/articleshow/55883825.cms
7;TIMESOFINDIA;565;0.7783;0.119;0.047;2;3;-1;http://timesofindia.indiatimes.com//city/goa/No-repayment-holiday-for-borrowers-RBI/articleshow/55883825.cms
8;HINDU;119;-0.296;0.0;0.109;-1;1;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/cap-on-crop-loan-waiver-opposed/article6087955.ece
3;INDIANEXPRESS;4148;0.9943;0.134;0.067;-2;2;-4;http://indianexpress.com/article/india/amarinder-cant-waive-farm-loans-sukhbir-singh-badal-4432423/
18;DECCANHERALD;4805;-0.9985;0.031;0.138;-2;2;-4;http://www.deccanherald.com/content/491689/debts-drive-14-farmers-death.html
9;INDIANEXPRESS;3005;-0.9976;0.029;0.173;-2;2;-4;http://indianexpress.com/article/cities/mumbai/2222-depression-cases-among-vidarbha-marathwada-farmers/
8;TIMESOFINDIA;2347;0.8898;0.057;0.018;0;2;-2;http://timesofindia.indiatimes.com//city/mumbai/two-lakh-more-farmers-to-get-loan-waiver-with-new-cutoff-date-devendra-fadnavis/articleshow/63292446.cms
10;TIMESOFINDIA;2069;0.2621;0.045;0.041;0;2;-2;http://timesofindia.indiatimes.com//city/jaipur/govt-sets-up-committee-to-study-farmers-demands/articleshow/63152848.cms
10;TIMESOFINDIA;2709;-0.6452;0.062;0.084;-2;2;-4;http://timesofindia.indiatimes.com//city/mysuru/bandh-a-failure-in-mysuru-mixed-response-in-hassan-chikkamagaluru/articleshow/64360290.cms
16;TIMESOFINDIA;2709;-0.6452;0.062;0.084;-2;2;-4;http://timesofindia.indiatimes.com//city/mysuru/bandh-a-failure-in-mysuru-mixed-response-in-hassan-chikkamagaluru/articleshow/64360290.cms
10;None;4992;-0.9953;0.027;0.116;-2;2;-4;https://www.hindustantimes.com/punjab/punjab-farmers-continue-rail-roko-agitation-on-third-day/story-iJHURXI5Tbw7wiFgg0ZaIP.html
8;None;3361;0.734;0.085;0.072;-2;2;-4;https://www.hindustantimes.com/mumbai/loans-limericks-leaders-a-stormy-start-to-monsoon-session-in-maharashtra/story-6KKEAFWyI8kAZu7R1UzaWJ.html
12;None;3361;0.734;0.085;0.072;-2;2;-4;https://www.hindustantimes.com/mumbai/loans-limericks-leaders-a-stormy-start-to-monsoon-session-in-maharashtra/story-6KKEAFWyI8kAZu7R1UzaWJ.html
20;None;5559;-0.9896;0.095;0.135;-2;3;-5;https://indianexpress.com/article/opinion/columns/maharashtra-farmers-protest-marching-against-apathy-5100510/
8;None;2832;0.9747;0.105;0.056;0;3;-3;https://www.hindustantimes.com/mumbai-news/allied-and-agreed-maharashtra-cm-accepts-shiv-sena-s-demands-except-one/story-XTkK3ZwiHvQrzTful1Y6EN.html
7;TIMESOFINDIA;4153;0.546;0.066;0.058;-2;3;-5;http://timesofindia.indiatimes.com//city/nagpur/df-govt-waiver-helped-banks-not-farmers-cm/articleshow/62074004.cms
8;TIMESOFINDIA;4153;0.546;0.066;0.058;-2;3;-5;http://timesofindia.indiatimes.com//city/nagpur/df-govt-waiver-helped-banks-not-farmers-cm/articleshow/62074004.cms
16;HINDU;5025;0.9971;0.126;0.045;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/shifting-sands-in-erode-farmers-kongu-factor-may-prove-decisive/article5857091.ece
19;HINDU;5025;0.9971;0.126;0.045;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/shifting-sands-in-erode-farmers-kongu-factor-may-prove-decisive/article5857091.ece
16;HINDU;2370;0.9934;0.157;0.023;-1;3;-4;http://www.thehindu.com/todays-paper/tp-national/tp-kerala/hc-remarks-about-cmo-wont-affect-udf-antony/article5857266.ece
16;HINDU;3005;-0.5416;0.056;0.052;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-kerala/agriculture-tribal-issues-dominate-electoral-discourse/article5857284.ece
19;HINDU;1492;0.9442;0.108;0.038;1;3;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/drinking-water-problem-tops-cpi-agenda/article5878047.ece
9;HINDU;424;-0.9217;0.147;0.255;-3;1;-4;http://www.thehindu.com/todays-paper/tp-national/attack-those-who-caused-you-distress-raj-tells-farmers/article5889575.ece
20;HINDU;1613;0.3919;0.054;0.044;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/avoid-soft-drinks-scientist/article5890154.ece
11;HINDU;2357;0.4404;0.101;0.087;-2;2;-4;http://www.thehindu.com/todays-paper/naveen-support-not-required-for-modi-govt-venkaiah/article5885495.ece
19;HINDU;1652;0.3182;0.067;0.051;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/move-to-end-water-crisis-in-forests/article5885334.ece
20;HINDU;1729;0.9735;0.129;0.035;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/tp-kerala/farmers-interests-first-sonia/article5885444.ece
16;HINDU;2325;-0.3818;0.06;0.069;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/battle-ground-for-veteran-and-debutant/article5885697.ece
16;HINDU;1894;-0.9136;0.077;0.105;-1;3;-4;http://www.thehindu.com/todays-paper/tp-national/tp-kerala/wave-of-anger-against-congress/article5881227.ece
16;HINDU;2196;0.828;0.102;0.071;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/closure-of-2500-rural-banks-increased-debt-burden/article5903551.ece
12;HINDU;1317;0.8834;0.059;0.0;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/vijayamma-slams-naidu-over-schemes/article5910192.ece
7;HINDU;2681;0.9118;0.072;0.051;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/interest-waiver-scheme-a-letdown/article5899073.ece
12;HINDU;1279;0.9469;0.131;0.057;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/kcr-vows-to-restore-nizamabads-past-glory/article5917261.ece
19;HINDU;1789;-0.7229;0.05;0.071;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/erratic-power-supply-ryots-keeping-fingers-crossed/article5913385.ece
20;HINDU;2590;0.7723;0.1;0.085;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/parties-raining-unrealistic-promises-on-voters/article5913492.ece
12;HINDU;1480;-0.6367;0.098;0.106;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/taking-the-electoral-field-for-the-rights-of-farmers/article5913550.ece
20;HINDU;1946;-0.5119;0.094;0.104;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/no-support-for-any-political-party/article5930467.ece
1;TIMESOFINDIA;2099;-0.9893;0.04;0.143;-2;2;-4;http://timesofindia.indiatimes.com//city/lucknow/bsp-boycotts-joint-opposition-march-to-meet-president/articleshow/56033244.cms
11;TIMESOFINDIA;2099;-0.9893;0.04;0.143;-2;2;-4;http://timesofindia.indiatimes.com//city/lucknow/bsp-boycotts-joint-opposition-march-to-meet-president/articleshow/56033244.cms
11;TIMESOFINDIA;2222;-0.9257;0.036;0.081;-2;2;-4;http://timesofindia.indiatimes.com//city/chandigarh/SAD-BJP-Cong-spar-over-farm-debt-promise/articleshow/56042371.cms
10;TIMESOFINDIA;1984;-0.9072;0.029;0.092;-2;2;-4;http://timesofindia.indiatimes.com//city/chandigarh/sangrur-farmer-takes-poison-at-protest-near-punjab-fms-house/articleshow/56082560.cms
7;TIMESOFINDIA;2737;0.9181;0.051;0.01;0;2;-2;http://timesofindia.indiatimes.com//city/kolkata/I-T-glare-hits-KMC-property-tax-mop-up/articleshow/55988020.cms
6;TIMESOFINDIA;3728;-0.7984;0.048;0.066;-1;2;-3;http://timesofindia.indiatimes.com//city/bengaluru/Between-drought-and-Demonetisation-Give-crop-loans-to-farmers-RBI-to-banks/articleshow/55845330.cms
14;TIMESOFINDIA;1560;-0.8906;0.026;0.078;-2;3;-5;http://timesofindia.indiatimes.com//city/trichy/Farmers-urge-state-to-pay-their-crop-insurance-premium/articleshow/55537265.cms
4;TIMESOFINDIA;2026;-0.9528;0.024;0.081;-1;3;-4;http://timesofindia.indiatimes.com//city/visakhapatnam/Farmers-mull-winter-crop-holiday/articleshow/55693652.cms
1;TIMESOFINDIA;805;0.0516;0.045;0.043;-3;1;-4;http://timesofindia.indiatimes.com//india/rahul-gandhi-leads-congressmen-to-meet-pm-modi-over-farmers-demands/articleshow/56013890.cms
6;TIMESOFINDIA;2380;0.9886;0.118;0.021;1;3;-2;http://timesofindia.indiatimes.com//city/hyderabad/bank-loans-short-shrift-for-muslims/articleshow/55992616.cms
